"GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term","FDR"
"GO:0009653",6.11330342322517e-33,2.69152046783626,129.395838751625,263,2372,"anatomical structure morphogenesis",5.63035245279039e-30
"GO:0007275",8.04517857189509e-32,2.36272408020514,229.715799739922,384,4211,"multicellular organism development",3.70480473235769e-29
"GO:0001501",1.81732953616855e-31,5.30368747718145,23.0206762028609,92,422,"skeletal system development",5.57920167603744e-29
"GO:0048731",1.73517695787725e-30,2.41540435386331,178.764824447334,320,3277,"system development",3.99524494551237e-28
"GO:0048856",5.42317315473655e-30,2.26344012874122,272.429518855657,427,4994,"anatomical structure development",9.98948495102472e-28
"GO:0032502",1.96285577021828e-29,2.23700637987178,289.504096228869,444,5307,"developmental process",3.01298360728506e-27
"GO:0048513",3.75017005922132e-28,2.4843303242123,134.360013003901,258,2463,"animal organ development",4.93415232077548e-26
"GO:0032501",1.7254529166209e-26,2.13426197558519,318.30721716515,466,5835,"multicellular organismal process",1.98642767025981e-24
"GO:0001503",3.8215193959364e-26,5.37634342971949,18.0565019505852,74,331,"ossification",3.91068818184158e-24
"GO:0009887",4.92009835438214e-25,3.23483779971791,49.6417425227568,130,910,"animal organ morphogenesis",4.53141058438595e-23
"GO:0030198",2.27248910674061e-24,5.41598615030922,16.4199609882965,68,301,"extracellular matrix organization",1.90269315209828e-22
"GO:0043062",2.78558733058687e-24,5.39246399946789,16.4745123537061,68,302,"extracellular structure organization",2.13793827622542e-22
"GO:0035295",6.52912599402998e-24,3.17264937723195,49.1507802340702,127,901,"tube development",4.6256346465397e-22
"GO:0048646",1.61912894373283e-23,3.03492473331844,54.0604031209363,134,991,"anatomical structure formation involved in morphogenesis",1.06515554084138e-21
"GO:0009888",3.52011161048479e-23,2.57587193746791,86.4093628088427,181,1584,"tissue development",2.16134852883766e-21
"GO:0035239",7.40774689579735e-23,3.30500796117977,41.8408972691808,113,767,"tube morphogenesis",4.26408430689335e-21
"GO:0051216",4.53533160857077e-22,6.86507142380666,9.98289986996099,50,183,"cartilage development",2.45708259499628e-20
"GO:0048705",5.40192670701963e-22,6.34106670658085,11.2375812743823,53,206,"skeletal system morphogenesis",2.76398583175838e-20
"GO:0045229",6.90547871785184e-22,4.788132542301,18.0565019505852,68,331,"external encapsulating structure organization",3.3473399469166e-20
"GO:0050793",1.32452534805716e-21,2.36361017195623,105.447789336801,203,1933,"regulation of developmental process",6.09943922780324e-20
"GO:0060348",1.67292166527691e-21,6.6140408883011,10.2556566970091,50,188,"bone development",7.3369564462859e-20
"GO:0030154",2.50013174749459e-21,2.08016749129735,184.547269180754,301,3383,"cell differentiation",1.0011397128011e-19
"GO:0048869",2.50013174749459e-21,2.08016749129735,184.547269180754,301,3383,"cellular developmental process",1.0011397128011e-19
"GO:0061448",1.13151095465136e-20,5.59704506802721,12.8195708712614,55,235,"connective tissue development",4.3421732884746e-19
"GO:0001568",1.25292119816905e-20,3.42923464343097,33.6581924577373,95,617,"blood vessel development",4.61576169405477e-19
"GO:0001944",2.92721475210721e-20,3.33177205308353,35.2401820546164,97,646,"vasculature development",1.03690953334259e-18
"GO:0007155",1.26134995588351e-19,2.48185373989852,76.9719765929779,159,1411,"cell adhesion",4.30260484951376e-18
"GO:0001649",5.79118074188698e-19,6.71758577369607,8.67366710013004,43,159,"osteoblast differentiation",1.90488480831354e-17
"GO:0016477",7.91246941683873e-19,2.57780082417582,64.3160598179454,139,1179,"cell migration",2.51289114927878e-17
"GO:0072359",3.20910840576163e-18,2.66293808493297,55.7514954486346,125,1022,"circulatory system development",9.85196280568821e-17
"GO:0022603",4.21199578255813e-18,2.91594205802212,42.822821846554,105,785,"regulation of anatomical structure morphogenesis",1.25137035991485e-16
"GO:0060485",5.73069330398466e-18,5.23250732048424,12.2195058517555,50,224,"mesenchyme development",1.64936516655308e-16
"GO:0048762",8.11676518613311e-18,5.6800061764933,10.5284135240572,46,193,"mesenchymal cell differentiation",2.26531537467533e-16
"GO:0007399",1.05999375033954e-17,2.14740897798086,113.084980494148,202,2073,"nervous system development",2.87133601194917e-16
"GO:0045595",1.31013020878314e-17,2.51279924609823,63.6068920676203,135,1166,"regulation of cell differentiation",3.44751406368364e-16
"GO:0002062",1.40602014951152e-17,8.71422055174427,5.50968790637191,33,101,"chondrocyte differentiation",3.59706821583363e-16
"GO:0048514",3.44201898984655e-17,3.27902160480675,29.8395968790637,82,547,"blood vessel morphogenesis",8.56783645850993e-16
"GO:2000026",5.03221638260985e-17,2.51693737501618,60.4429128738622,129,1108,"regulation of multicellular organismal development",1.21965033904834e-15
"GO:0048699",1.06334209887661e-16,2.37006111107692,71.6259427828349,144,1313,"generation of neurons",2.51112326427015e-15
"GO:0048870",1.41809489760825e-16,2.37454813804781,70.4258127438231,142,1291,"cell motility",3.26516350174301e-15
"GO:0060349",2.76711419402565e-16,8.41443519351935,5.29148244473342,31,97,"bone morphogenesis",6.21588334804299e-15
"GO:0007178",2.94835150365728e-16,4.4097389243264,14.8379713914174,53,272,"transmembrane receptor protein serine/threonine kinase signaling pathway",6.46531365444846e-15
"GO:0045597",6.31815374692876e-16,2.95840443788547,35.0219765929779,88,642,"positive regulation of cell differentiation",1.3532603723073e-14
"GO:0022008",8.67600120123917e-16,2.23426533722906,81.4997399219766,155,1494,"neurogenesis",1.81604479689574e-14
"GO:0048729",2.49755768436614e-15,3.00455302551678,32.0762028608583,82,588,"tissue morphogenesis",5.11166806066937e-14
"GO:0051094",2.97397538364489e-15,2.48168180586427,54.4968140442133,116,999,"positive regulation of developmental process",5.95441593116726e-14
"GO:0060350",3.47972594235203e-15,10.6024043524044,3.65494148244473,25,67,"endochondral bone morphogenesis",6.81878211256642e-14
"GO:0030182",3.5612671261229e-15,2.31354141141877,68.0801040312094,135,1248,"neuron differentiation",6.83318129824832e-14
"GO:0042127",3.79623652210988e-15,2.15378348121314,88.1550065019506,162,1616,"regulation of cell population proliferation",7.13537517727184e-14
"GO:0001525",4.55954880117733e-15,3.32144896987829,24.6026657997399,69,451,"angiogenesis",8.39868889176864e-14
"GO:0060429",6.02983730440829e-15,2.53766757865937,49.5326397919376,108,908,"epithelium development",1.08891767791373e-13
"GO:0051093",8.6875010982519e-15,2.84608446783277,35.294733420026,86,647,"negative regulation of developmental process",1.53869009836346e-13
"GO:0051241",1.50633510893141e-14,2.67918231635983,40.8044213263979,94,748,"negative regulation of multicellular organismal process",2.61761251948269e-13
"GO:0008283",1.66983009372681e-14,1.90673508986928,141.560793237971,227,2595,"cell population proliferation",2.84798799318961e-13
"GO:0051239",2.36491055784485e-14,1.97639570688415,116.685370611183,196,2139,"regulation of multicellular organismal process",3.89061452147698e-13
"GO:0002009",2.36562880784702e-14,3.22569098824641,24.8208712613784,68,455,"morphogenesis of an epithelium",3.89061452147698e-13
"GO:0048598",6.69870812434626e-14,3.00483642034801,28.3667100130039,73,520,"embryonic morphogenesis",1.08237020746016e-12
"GO:0000902",2.69577371663343e-13,2.37081323982468,52.4238621586476,108,961,"cell morphogenesis",4.28070274658515e-12
"GO:0045669",3.22386245902628e-13,8.70935269813447,3.98224967490247,24,73,"positive regulation of osteoblast differentiation",5.03250394027661e-12
"GO:0009790",4.20857098912624e-13,2.38136061215312,50.6782184655397,105,929,"embryo development",6.46015646830877e-12
"GO:0031214",4.95979803385108e-13,5.96039603960396,6.76436931079324,31,124,"biomineral tissue development",7.48848194947024e-12
"GO:0045667",6.54584547447838e-13,6.39140374942844,6.00065019505852,29,110,"regulation of osteoblast differentiation",9.72374787418481e-12
"GO:0007166",7.20365671934266e-13,1.89589587251157,119.194733420026,194,2185,"cell surface receptor signaling pathway",1.05310600611343e-11
"GO:0031589",8.34544253611801e-13,3.45329685117072,18.4383615084525,54,338,"cell-substrate adhesion",1.19150678788795e-11
"GO:0001837",8.40911413818854e-13,6.31302318578741,6.05520156046814,29,111,"epithelial to mesenchymal transition",1.19150678788795e-11
"GO:0030111",1.96911185234704e-12,3.74203488630801,14.9470741222367,47,274,"regulation of Wnt signaling pathway",2.7478060848661e-11
"GO:0043009",2.76533650611918e-12,2.86681370175785,27.3847854356307,68,502,"chordate embryonic development",3.80130585393398e-11
"GO:0070848",2.86319183463065e-12,2.72772659264509,31.2033810143043,74,572,"response to growth factor",3.87794070543357e-11
"GO:0010717",4.53484871108736e-12,8.48517907508914,3.70949284785436,22,68,"regulation of epithelial to mesenchymal transition",6.0530371926253e-11
"GO:0060562",4.99256063888933e-12,3.62831844081844,15.328933680104,47,281,"epithelial tube morphogenesis",6.56878335488153e-11
"GO:0045165",6.00574217784133e-12,4.54601582095312,9.71014304291287,36,178,"cell fate commitment",7.68583503068888e-11
"GO:0009792",6.0084703822975e-12,2.78682377225424,28.4758127438231,69,522,"embryo development ending in birth or egg hatching",7.68583503068888e-11
"GO:0090287",1.09173202992876e-11,4.12109558823529,11.4012353706112,39,209,"regulation of cellular response to growth factor stimulus",1.37737698570465e-10
"GO:0016055",1.12042578193005e-11,3.081555991962,21.4386866059818,57,393,"Wnt signaling pathway",1.3847051495098e-10
"GO:0042476",1.12761005660407e-11,6.33823653305026,5.40058517555267,26,99,"odontogenesis",1.3847051495098e-10
"GO:0001763",1.17225049782517e-11,4.54345122215012,9.43738621586476,35,173,"morphogenesis of a branching structure",1.42058251118024e-10
"GO:0007389",1.35320798917103e-11,3.13769493646515,20.3476592977893,55,373,"pattern specification process",1.61857734808639e-10
"GO:0008284",1.6759506529169e-11,2.27382760235483,49.478088426528,99,907,"positive regulation of cell population proliferation",1.97891096325188e-10
"GO:0007423",1.83833033518931e-11,2.7304285856815,28.5303641092328,68,523,"sensory organ development",2.11187478865839e-10
"GO:0040007",1.84359055806143e-11,2.34358923296492,44.6230169050715,92,818,"growth",2.11187478865839e-10
"GO:0198738",1.87719865172661e-11,3.03530311780456,21.7114434330299,57,398,"cell-cell signaling by wnt",2.11187478865839e-10
"GO:0071363",1.88027939923983e-11,2.70657990078591,29.1849804941482,69,535,"cellular response to growth factor stimulus",2.11187478865839e-10
"GO:0010718",2.00633012033245e-11,12.0083698296837,2.29115734720416,17,42,"positive regulation of epithelial to mesenchymal transition",2.22630125400746e-10
"GO:0048568",2.83333837292221e-11,3.03286631974228,21.3295838751625,56,391,"embryonic organ development",3.10655314459685e-10
"GO:0048589",3.73702366257955e-11,2.57991421111526,32.2398569570871,73,591,"developmental growth",4.04917505086561e-10
"GO:0030278",4.77192041110409e-11,5.85442259485886,5.7278933680104,26,105,"regulation of ossification",5.11039383561264e-10
"GO:0007167",4.96494789062347e-11,2.30498888668823,44.7321196358908,91,820,"enzyme-linked receptor protein signaling pathway",5.25599656007381e-10
"GO:0085029",6.16992535607053e-11,12.2715410217127,2.12750325097529,16,39,"extracellular matrix assembly",6.45738778743291e-10
"GO:0030334",6.36728785134928e-11,2.43209521067281,37.3131339401821,80,684,"regulation of cell migration",6.58906978774459e-10
"GO:0061035",7.74828366961729e-11,9.63879968995682,2.78211963589077,18,51,"regulation of cartilage development",7.92907695524169e-10
"GO:0040011",1.13256668071651e-10,2.222582346536,48.2779583875163,95,885,"locomotion",1.13602072939388e-09
"GO:0030282",1.13478726497543e-10,5.84548364153627,5.50968790637191,25,101,"bone mineralization",1.13602072939388e-09
"GO:0048754",1.35811074978993e-10,5.08825083670953,6.87347204161248,28,126,"branching morphogenesis of an epithelial tube",1.3449677425339e-09
"GO:0060173",1.44461236468875e-10,4.30468566046621,9.27373211963589,33,170,"limb development",1.41541275306206e-09
"GO:0070167",1.9390502214802e-10,6.27730015082956,4.80052015604681,23,88,"regulation of biomineral tissue development",1.87985816208765e-09
"GO:0040012",1.9907297173907e-10,2.31423890703655,40.9680754226268,84,751,"regulation of locomotion",1.9098563226217e-09
"GO:2000145",2.02472707368563e-10,2.35176889549447,38.8951235370611,81,713,"regulation of cell motility",1.92244704625203e-09
"GO:0003170",2.45232542134197e-10,9.68016639196295,2.6184655396619,17,48,"heart valve development",2.30468542148567e-09
"GO:0048736",3.20407135817306e-10,4.15167056932164,9.54648894668401,33,175,"appendage development",2.98075729381554e-09
"GO:0061138",3.34869574269853e-10,4.3892916077322,8.56456436931079,31,157,"morphogenesis of a branching epithelium",3.08414877902535e-09
"GO:0048562",3.5976162538352e-10,3.4561050513608,13.8560468140442,41,254,"embryonic organ morphogenesis",3.28059858394279e-09
"GO:0048468",3.76091554260933e-10,1.74587594486438,123.558842652796,189,2265,"cell development",3.39588550465019e-09
"GO:0030509",4.14939660176681e-10,5.19302900894177,6.27340702210663,26,115,"BMP signaling pathway",3.71028569924974e-09
"GO:0007411",6.05590630489867e-10,3.44974487339944,13.5287386215865,40,248,"axon guidance",5.31189495886826e-09
"GO:0097485",6.05590630489867e-10,3.44974487339944,13.5287386215865,40,248,"neuron projection guidance",5.31189495886826e-09
"GO:0008285",6.51842543679772e-10,2.42966307066917,32.9490247074122,71,604,"negative regulation of cell population proliferation",5.65767131779267e-09
"GO:0032963",6.57297319222383e-10,6.5234847509973,4.25500650195058,21,78,"collagen metabolic process",5.65767131779267e-09
"GO:0010975",6.85373769754061e-10,2.7236636997348,23.7843953185956,57,436,"regulation of neuron projection development",5.84471520318046e-09
"GO:0060070",7.11213496784685e-10,3.56426195004935,12.4922626788036,38,229,"canonical Wnt signaling pathway",6.00942780310729e-09
"GO:0045596",7.8467798112853e-10,2.66041905855339,25.1481794538361,59,461,"negative regulation of cell differentiation",6.56989473290342e-09
"GO:0010171",8.69775408531014e-10,7.94817295980512,3.16397919375813,18,58,"body morphogenesis",7.21678514646003e-09
"GO:0120035",9.95699908186523e-10,2.43563122923588,31.9125487646294,69,585,"regulation of plasma membrane bounded cell projection organization",8.18785370928382e-09
"GO:0071772",1.10965924702422e-09,4.91510298081704,6.54616384915475,26,120,"response to BMP",8.94525125423162e-09
"GO:0071773",1.10965924702422e-09,4.91510298081704,6.54616384915475,26,120,"cellular response to BMP stimulus",8.94525125423162e-09
"GO:0031344",1.11694233901915e-09,2.41110518410722,32.6762678803641,70,599,"regulation of cell projection organization",8.94525125423162e-09
"GO:0070169",1.18851707366819e-09,7.75378033926502,3.21853055916775,18,59,"positive regulation of biomineral tissue development",9.43641573145175e-09
"GO:0009719",1.52413067792628e-09,1.92771480516881,70.3712613784135,121,1290,"response to endogenous stimulus",1.19976440544454e-08
"GO:0035108",1.72143882307142e-09,4.61584643804471,7.1462288686606,27,131,"limb morphogenesis",1.34359758987184e-08
"GO:0006029",1.91742397898607e-09,5.7312621499028,4.90962288686606,22,90,"proteoglycan metabolic process",1.48398948289594e-08
"GO:0051960",2.2472386338382e-09,2.79578171045932,20.7295188556567,51,380,"regulation of nervous system development",1.71693041504397e-08
"GO:0071559",2.26149631648936e-09,3.70260566580821,10.8011703511053,34,198,"response to transforming growth factor beta",1.71693041504397e-08
"GO:0001823",2.27432693415162e-09,5.9953269185267,4.5277633289987,21,83,"mesonephros development",1.71693041504397e-08
"GO:0072073",2.33880722135201e-09,4.71318121344479,6.76436931079324,26,124,"kidney epithelium development",1.75125321208553e-08
"GO:0001657",2.59919170192629e-09,6.3165009593581,4.14590377113134,20,76,"ureteric bud development",1.93052867538235e-08
"GO:0048666",2.68910003891537e-09,2.01116399715047,57.2243823146944,103,1049,"neuron development",1.98132890867284e-08
"GO:0030500",3.33365823558683e-09,6.20525673157252,4.20045513654096,20,77,"regulation of bone mineralization",2.43674542458371e-08
"GO:0003179",3.58903282740256e-09,9.43546289875173,2.34570871261378,15,43,"heart valve morphogenesis",2.582421276592e-08
"GO:0060351",3.58903282740256e-09,9.43546289875173,2.34570871261378,15,43,"cartilage development involved in endochondral bone morphogenesis",2.582421276592e-08
"GO:0045778",3.8635331575431e-09,7.0626065773447,3.43673602080624,18,63,"positive regulation of ossification",2.75838297526914e-08
"GO:0098868",5.17290769581954e-09,9.10947438901908,2.40026007802341,15,44,"bone growth",3.66480614449984e-08
"GO:0072163",5.41132224547252e-09,5.99408124831854,4.30955786736021,20,79,"mesonephric epithelium development",3.77562711218196e-08
"GO:0072164",5.41132224547252e-09,5.99408124831854,4.30955786736021,20,79,"mesonephric tubule development",3.77562711218196e-08
"GO:0035107",5.69773481381165e-09,4.32266009852217,7.52808842652796,27,138,"appendage morphogenesis",3.93838786028606e-08
"GO:0048522",5.73011914525876e-09,1.54579378144168,228.079258777633,302,4181,"positive regulation of cellular process",3.93838786028606e-08
"GO:0007409",7.61099822542104e-09,2.54805035209795,24.7117685305592,56,453,"axonogenesis",5.19239212267613e-08
"GO:0090092",7.77405513122591e-09,3.87031762240017,9.16462938881664,30,168,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",5.26463586460225e-08
"GO:0031175",8.5363554760259e-09,2.01632304005563,52.4238621586476,95,961,"neuron projection development",5.73867400979551e-08
"GO:0007179",8.90932840662368e-09,4.08049160114006,8.18270481144343,28,150,"transforming growth factor beta receptor signaling pathway",5.94600830615972e-08
"GO:0030855",1.31764400873219e-08,2.50266176042892,25.0936280884265,56,460,"epithelial cell differentiation",8.73057648951331e-08
"GO:0060560",1.48478668647121e-08,3.32350878585794,12.1649544863459,35,223,"developmental growth involved in morphogenesis",9.76777527314272e-08
"GO:0061564",1.60405055075026e-08,2.44291431999499,26.5665149544863,58,487,"axon development",1.04431375166506e-07
"GO:0060828",1.61012543687772e-08,3.54168109784725,10.5284135240572,32,193,"regulation of canonical Wnt signaling pathway",1.04431375166506e-07
"GO:0007507",1.70561438734656e-08,2.34287876542687,30.0032509752926,63,550,"heart development",1.09851108443789e-07
"GO:0048812",1.78063775653287e-08,2.24555927943025,34.2037061118335,69,627,"neuron projection morphogenesis",1.13838242009722e-07
"GO:0120039",1.79224159515849e-08,2.23112723290671,34.9128738621586,70,640,"plasma membrane bounded cell projection morphogenesis",1.13838242009722e-07
"GO:0048858",2.03432619381784e-08,2.22300781143434,35.0219765929779,70,642,"cell projection morphogenesis",1.28329755103166e-07
"GO:0030199",2.0747363418267e-08,6.66212489862125,3.38218465539662,17,62,"collagen fibril organization",1.29988583049142e-07
"GO:0030501",2.13497069557998e-08,7.22908683054491,3.00032509752926,16,55,"positive regulation of bone mineralization",1.32858649366835e-07
"GO:2000027",2.30388162981799e-08,4.86753365973072,5.56423927178153,22,102,"regulation of animal organ morphogenesis",1.42407716849824e-07
"GO:0003002",2.34258126370616e-08,2.76562661743901,18.3838101430429,45,337,"regionalization",1.43834489591558e-07
"GO:0071560",2.3788521479734e-08,3.56089108910891,10.1465539661899,31,186,"cellular response to transforming growth factor beta stimulus",1.45094227038642e-07
"GO:0003417",2.47573210186313e-08,9.93441414885777,1.96384915474642,13,36,"growth plate cartilage development",1.5000982011947e-07
"GO:0050767",2.76404618724537e-08,2.82329228560384,17.2382314694408,43,316,"regulation of neurogenesis",1.66384741075359e-07
"GO:0023052",2.81558185753934e-08,1.50093213682776,252.845578673602,325,4635,"signaling",1.68386421480113e-07
"GO:0001704",3.03781275135607e-08,5.01894865525672,5.18237971391417,21,95,"formation of primary germ layer",1.80504873806384e-07
"GO:0060572",3.08909471326768e-08,34.9867629362214,0.654616384915475,8,12,"morphogenesis of an epithelial bud",1.82375399417919e-07
"GO:0016525",3.20197214748154e-08,5.27545423067811,4.74596879063719,20,87,"negative regulation of angiogenesis",1.87835436167548e-07
"GO:0003416",3.30337465933555e-08,8.49187042842215,2.34570871261378,14,43,"endochondral bone growth",1.92557472230889e-07
"GO:0007154",3.40894240699704e-08,1.49441595848084,258.90078023407,331,4746,"cell communication",1.97461380933602e-07
"GO:0042475",3.49020096883193e-08,6.37775016824559,3.49128738621586,17,64,"odontogenesis of dentin-containing tooth",2.00306660007118e-07
"GO:0072001",3.51909466573131e-08,2.87840188707062,16.1472041612484,41,296,"renal system development",2.00306660007118e-07
"GO:0030326",3.52330932911543e-08,4.52577614379085,6.16430429128739,23,113,"embryonic limb morphogenesis",2.00306660007118e-07
"GO:0051240",3.59207284613555e-08,1.89704106280193,60.1156046814044,103,1102,"positive regulation of multicellular organismal process",2.02963134435021e-07
"GO:0072132",3.62725396809037e-08,9.51982445520581,2.01840052015605,13,37,"mesenchyme morphogenesis",2.03701274671416e-07
"GO:0032990",4.02852834764642e-08,2.17934677144138,35.6220416124837,70,653,"cell part morphogenesis",2.24865127768627e-07
"GO:0071495",4.1252597164156e-08,1.89094230018224,60.2792587776333,103,1105,"cellular response to endogenous stimulus",2.28877361374624e-07
"GO:0007165",4.21095389807309e-08,1.50310925137586,234.189011703511,304,4293,"signal transduction",2.32232846714091e-07
"GO:0009966",4.3012169862302e-08,1.62495461070166,127.704746423927,185,2341,"regulation of signal transduction",2.35798859780834e-07
"GO:0048706",4.47356553109847e-08,4.88619547033844,5.29148244473342,21,97,"embryonic skeletal system development",2.43796086043887e-07
"GO:2000181",4.81859826791183e-08,5.12183468705208,4.85507152145644,20,89,"negative regulation of blood vessel morphogenesis",2.59528011973497e-07
"GO:1901343",4.81859826791183e-08,5.12183468705208,4.85507152145644,20,89,"negative regulation of vasculature development",2.59528011973497e-07
"GO:2000147",5.08220758225111e-08,2.48240809709504,23.4025357607282,52,429,"positive regulation of cell motility",2.72134487398446e-07
"GO:0030335",5.53970721475508e-08,2.49959888795142,22.8024707412224,51,418,"positive regulation of cell migration",2.94917360970487e-07
"GO:0030203",5.75849222110934e-08,4.5796241630067,5.83699609882965,22,107,"glycosaminoglycan metabolic process",3.04802950324236e-07
"GO:0001822",5.92052582029525e-08,2.904890625,15.2198309492848,39,279,"kidney development",3.10185739128608e-07
"GO:0001667",5.92754506912433e-08,2.60396791994014,20.2385565669701,47,371,"ameboidal-type cell migration",3.10185739128608e-07
"GO:0050654",6.34967963765293e-08,7.94291300097752,2.45481144343303,14,45,"chondroitin sulfate proteoglycan metabolic process",3.303985845355e-07
"GO:0048332",6.40987639171747e-08,6.55480516544689,3.21853055916775,16,59,"mesoderm morphogenesis",3.31657087459089e-07
"GO:0003156",6.70742372732715e-08,19.698343373494,0.927373211963589,9,17,"regulation of animal organ formation",3.43196514048239e-07
"GO:0060571",6.70742372732715e-08,19.698343373494,0.927373211963589,9,17,"morphogenesis of an epithelial fold",3.43196514048239e-07
"GO:0035113",6.95684802545775e-08,4.33199050896954,6.38250975292588,23,117,"embryonic appendage morphogenesis",3.53992101184894e-07
"GO:0030155",7.50181736969782e-08,2.1788820569111,34.0400520156047,67,624,"regulation of cell adhesion",3.79624933928115e-07
"GO:0060322",8.36191940947159e-08,2.14542335880243,35.5674902470741,69,652,"head development",4.20837583394718e-07
"GO:0045765",8.64896529111278e-08,3.12350643529487,12.437711313394,34,228,"regulation of angiogenesis",4.32918317017112e-07
"GO:0010646",1.00154926191114e-07,1.57365249263853,144.833875162549,203,2655,"regulation of cell communication",4.98609119037923e-07
"GO:0040013",1.03989393195579e-07,3.15986952693508,11.9467490247074,33,219,"negative regulation of locomotion",5.14915221145852e-07
"GO:0030166",1.06912273520452e-07,6.26261644390441,3.327633289987,16,61,"proteoglycan biosynthetic process",5.26557240172921e-07
"GO:0023051",1.12465425893649e-07,1.57056969967017,145.052080624187,203,2659,"regulation of signaling",5.50699088101422e-07
"GO:0048880",1.13009910587588e-07,2.56968097017124,20.0203511053316,46,367,"sensory system development",5.50699088101422e-07
"GO:1901342",1.1945808575339e-07,3.07529715925214,12.6013654096229,34,231,"regulation of vasculature development",5.7905735252038e-07
"GO:0022604",1.2167298177086e-07,2.95931730664386,13.8014954486346,36,253,"regulation of cell morphogenesis",5.86705844036452e-07
"GO:0040017",1.24689893219468e-07,2.40379169211774,24.0571521456437,52,441,"positive regulation of locomotion",5.98121831537134e-07
"GO:0045664",1.28432132692958e-07,3.52598578062282,9.21918075422627,28,169,"regulation of neuron differentiation",6.12880799016655e-07
"GO:0001654",1.29676926077387e-07,2.61835809356652,18.8202210663199,44,345,"eye development",6.15631179985948e-07
"GO:0060323",1.57456963046069e-07,7.24057040998217,2.6184655396619,14,48,"head morphogenesis",7.43681348540665e-07
"GO:0007369",1.66547554316195e-07,3.57500367620028,8.78276983094928,27,161,"gastrulation",7.82603558802119e-07
"GO:0030030",1.78441004162038e-07,1.73038901189218,79.699544863459,125,1461,"cell projection organization",8.34234339255011e-07
"GO:0048667",1.89632505877781e-07,2.17171391752577,32.0216514954486,63,587,"cell morphogenesis involved in neuron differentiation",8.82078474310286e-07
"GO:0001707",1.97644574942206e-07,6.4379587970637,3.05487646293888,15,56,"mesoderm formation",9.14726902119455e-07
"GO:0002063",2.09468611876816e-07,7.03321212121212,2.67301690507152,14,49,"chondrocyte development",9.6460295769274e-07
"GO:0048585",2.19680160543973e-07,1.78751848276368,67.0981794538362,109,1230,"negative regulation of response to stimulus",1.00659416846268e-06
"GO:0016049",2.44433397925355e-07,2.43899678751392,21.8750975292588,48,401,"cell growth",1.11447108658045e-06
"GO:0003197",2.50352445381898e-07,10.1539537248919,1.63654096228869,11,30,"endocardial cushion development",1.13583547880162e-06
"GO:0007417",2.58058236264454e-07,1.96294933137038,44.7866710013004,80,821,"central nervous system development",1.16505703725276e-06
"GO:0150063",2.93737586873044e-07,2.53238690367854,19.3657347204161,44,355,"visual system development",1.31966984151255e-06
"GO:0048518",3.20843126203958e-07,1.45318166868304,251.972756827048,318,4619,"positive regulation of biological process",1.43444912249439e-06
"GO:0006024",3.46924229450037e-07,5.25521833781534,4.03680104031209,17,74,"glycosaminoglycan biosynthetic process",1.5435614266835e-06
"GO:0098609",3.5510864510971e-07,1.97139885017899,42.8773732119636,77,786,"cell-cell adhesion",1.57238010647136e-06
"GO:0050650",3.69001876493025e-07,9.64559178743961,1.69109232769831,11,31,"chondroitin sulfate proteoglycan biosynthetic process",1.62608003947405e-06
"GO:0016331",3.83608099348629e-07,3.87521008403361,6.98257477243173,23,128,"morphogenesis of embryonic epithelium",1.6744220829388e-06
"GO:0030177",3.83608099348629e-07,3.87521008403361,6.98257477243173,23,128,"positive regulation of Wnt signaling pathway",1.6744220829388e-06
"GO:0120036",4.03151887788016e-07,1.71358291721757,77.6265929778934,121,1423,"plasma membrane bounded cell projection organization",1.7514287200602e-06
"GO:0032989",4.08248253487182e-07,1.97247143925886,42.2773081924577,76,775,"cellular component morphogenesis",1.76524244817697e-06
"GO:0048583",4.14075774852071e-07,1.51571231541846,162.672171651495,220,2982,"regulation of response to stimulus",1.78207377868578e-06
"GO:0060411",4.16067925283672e-07,5.9977658870256,3.21853055916775,15,59,"cardiac septum morphogenesis",1.7823188799361e-06
"GO:0060541",4.67599597293077e-07,3.464454494169,8.67366710013004,26,159,"respiratory system development",1.99379272734687e-06
"GO:0048645",4.94844107796584e-07,7.13593371670702,2.45481144343303,13,45,"animal organ formation",2.10023697364357e-06
"GO:0014033",5.08881532908822e-07,4.52987804878049,5.07327698309493,19,93,"neural crest cell differentiation",2.14990776059186e-06
"GO:0007160",5.52032933019717e-07,3.02693531715809,11.6194408322497,31,213,"cell-matrix adhesion",2.32156315667196e-06
"GO:0040008",5.7147173927214e-07,2.19915563809556,28.0394018205462,56,514,"regulation of growth",2.39057541484535e-06
"GO:0051128",5.73634274354857e-07,1.61924969718531,101.465539661899,149,1860,"regulation of cellular component organization",2.39057541484535e-06
"GO:0060993",5.78231437589275e-07,4.73634264729943,4.63686605981795,18,85,"kidney morphogenesis",2.39887907216091e-06
"GO:0031346",5.95709287559768e-07,2.55173648406731,17.8928478543563,41,328,"positive regulation of cell projection organization",2.46030607104281e-06
"GO:0003007",6.40784886416452e-07,2.78237717661692,14.1288036410923,35,259,"heart morphogenesis",2.62958792888799e-06
"GO:0006022",6.42407474484036e-07,3.88864137086903,6.65526657997399,22,122,"aminoglycan metabolic process",2.62958792888799e-06
"GO:0007267",6.48792682060286e-07,1.76901281711396,63.7705461638492,103,1169,"cell-cell signaling",2.64397371759966e-06
