GOBPID,Pvalue,OddsRatio,ExpCount,Count,Size,Term,FDR
GO:0043410,0.00200091243786423,2.33667302798982,7.70968790637191,17,279,positive regulation of MAPK cascade,0.00364610710899705
GO:0007530,0.00217534091675846,15.1807718348003,0.276332899869961,3,10,sex determination,0.00387749255655618
GO:0019374,0.00217534091675846,15.1807718348003,0.276332899869961,3,10,galactolipid metabolic process,0.00387749255655618
GO:0006681,0.00217534091675846,15.1807718348003,0.276332899869961,3,10,galactosylceramide metabolic process,0.00387749255655618
GO:0030048,0.00218000244407084,3.16494295767139,3.39889466840052,10,123,actin filament-based movement,0.00387749255655618
GO:0019220,0.00220425539505536,1.66319007223805,27.3845903771131,43,991,regulation of phosphate metabolic process,0.00387749255655618
GO:0001503,0.00221443225878829,2.19635752178856,9.14661898569571,19,331,ossification,0.00387749255655618
GO:0061333,0.00223909806108781,4.22804314329738,1.82379713914174,7,66,renal tubule morphogenesis,0.00387749255655618
GO:0046689,0.00224364240469039,70.7044917257683,0.0828998699609883,2,3,response to mercury ion,0.00387749255655618
GO:0097646,0.00224364240469039,70.7044917257683,0.0828998699609883,2,3,calcitonin family receptor signaling pathway,0.00387749255655618
GO:1990408,0.00224364240469039,70.7044917257683,0.0828998699609883,2,3,calcitonin gene-related peptide receptor signaling pathway,0.00387749255655618
GO:2000532,0.00224364240469039,70.7044917257683,0.0828998699609883,2,3,regulation of renal albumin absorption,0.00387749255655618
GO:0010512,0.00224364240469039,70.7044917257683,0.0828998699609883,2,3,negative regulation of phosphatidylinositol biosynthetic process,0.00387749255655618
GO:0097017,0.00224364240469039,70.7044917257683,0.0828998699609883,2,3,renal protein absorption,0.00387749255655618
GO:0097018,0.00224364240469039,70.7044917257683,0.0828998699609883,2,3,renal albumin absorption,0.00387749255655618
GO:0051174,0.00224610849312706,1.66131888623461,27.4122236671001,43,992,regulation of phosphorus metabolic process,0.00387749255655618
GO:0070296,0.00226071506316985,6.12725779967159,0.939531859557867,5,34,sarcoplasmic reticulum calcium ion transport,0.00388906227650198
GO:0042327,0.00229682535289239,1.93178643329636,14.203511053316,26,514,positive regulation of phosphorylation,0.0039340175224789
